-14.4005,5.281
-14.4029,5.22734
-14.4063,5.17339
-14.4159,5.11945
-14.4294,5.06547
-14.4436,5.01128
-14.4484,4.95627
-14.448,4.90065
-14.4481,4.84477
-14.4575,4.78927
-14.4977,4.73579
-14.4975,4.67921
-14.4975,4.6224
-14.4972,4.56533
-14.4973,4.50808
-14.4972,4.45061
-14.4973,4.39298
-14.4971,4.33515
-14.497,4.27716
-14.4972,4.21905
-14.497,4.16078
-14.4971,4.10242
-14.497,4.04392
-14.4932,3.98502
-14.4786,3.92513
-14.4649,3.86525
-14.4542,3.8056
-14.4491,3.74639
-14.4475,3.68746
-14.4475,3.62866
-14.4475,3.56986
-14.4478,3.5111
-14.4475,3.45233
-14.4477,3.39363
-14.448,3.33499
-14.4481,3.2764
-14.4482,3.21788
-14.4484,3.15945
-14.4484,3.1011
-14.4486,3.04286
-14.4487,2.98473
-14.4488,2.92672
-14.449,2.86883
-14.4492,2.81109
-14.4493,2.75348
-14.4494,2.69602
-14.4496,2.63871
-14.4496,2.58156
-14.4497,2.52457
-14.4499,2.46775
-14.4499,2.4111
-14.45,2.35462
-14.45,2.29831
-14.45,2.24218
-14.45,2.18621
-14.4499,2.13042
-14.4498,2.07479
-14.4497,2.01933
-14.4495,1.96403
-14.4493,1.90887
-14.4491,1.85386
-14.4485,1.799
-14.4481,1.74425
-14.4477,1.68961
-14.4472,1.63506
-14.4464,1.58061
-14.4456,1.52621
-14.4446,1.47187
-14.4436,1.41754
-14.4424,1.36321
-14.4407,1.3089
-14.4389,1.25453
-14.4376,1.19996
-14.4353,1.1454
-14.4328,1.0907
-14.4308,1.03563
-14.428,0.980404
-14.4245,0.925024
-14.4209,0.869253
-14.4178,0.812881
-14.4141,0.75622
-14.4097,0.699305
-14.4049,0.641967
-14.3995,0.584192
-14.3941,0.525696
-14.3879,0.466726
-14.3814,0.406981
-14.375,0.346148
-14.3674,0.284769
-14.3599,0.222119
-14.3514,0.158592
-14.342,0.0940156
-14.3329,0.02763
-14.3226,-0.0398425
-14.3114,-0.108767
-14.3003,-0.179965
-14.2887,-0.253368
-14.2769,-0.329294
-14.2631,-0.406633
-14.241,-0.479603
-14.2226,-0.559009
-14.2052,-0.643141
-14.1785,-0.721276
-14.1078,-0.752424
-14.0158,-0.756059
-13.9357,-0.770219
-13.8575,-0.783734
-13.7733,-0.785274
-13.689,-0.782052
-13.6083,-0.779744
-13.5311,-0.778946
-13.4574,-0.779996
-13.3862,-0.782193
-13.3179,-0.786898
-13.2516,-0.792873
-13.1867,-0.799672
-13.1232,-0.807325
-13.0601,-0.814257
-12.9976,-0.820454
-12.9362,-0.826022
-12.8758,-0.831309
-12.8161,-0.835689
-12.7572,-0.839726
-12.6994,-0.845239
-12.642,-0.850131
-12.5842,-0.849447
-12.5271,-0.849962
-12.4707,-0.851705
-12.4148,-0.854682
-12.3589,-0.855457
-12.3034,-0.856815
-12.2481,-0.858339
-12.1929,-0.858359
-12.1378,-0.858075
-12.0829,-0.859088
-12.0282,-0.860267
-11.9735,-0.859351
-11.9189,-0.859499
-11.8644,-0.859954
-11.8099,-0.861403
-11.7555,-0.86141
-11.7012,-0.86016
-11.6469,-0.862174
-11.5927,-0.866173
-11.5385,-0.87032
-11.484,-0.909955
-11.4299,-0.909918
-11.3759,-0.909883
-11.3221,-0.909852
-11.2684,-0.909822
-11.2149,-0.909786
-11.1616,-0.909734
-11.1085,-0.909709
-11.0556,-0.909596
-11.0029,-0.909583
-10.9505,-0.909726
-10.8984,-0.909744
-10.8464,-0.909767
-10.7944,-0.909764
-10.7423,-0.909451
-10.6902,-0.909751
-10.6381,-0.909814
-10.586,-0.909849
-10.5338,-0.909853
-10.4816,-0.909844
-10.4294,-0.909882
-10.3772,-0.909874
-10.3249,-0.909865
-10.2726,-0.909906
-10.2203,-0.909874
-10.168,-0.909871
-10.1157,-0.909918
-10.0633,-0.909803
-10.0109,-0.909849
-9.95853,-0.909941
-9.90609,-0.910528
-9.85365,-0.910157
-9.80119,-0.909988
-9.7487,-0.910237
-9.69619,-0.910002
-9.64367,-0.91003
-9.59112,-0.91015
-9.53856,-0.910007
-9.48598,-0.910048
-9.43338,-0.910085
